,pets_allowed,price,square_feet,cityname,state,latitude,longitude,source,Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Gym,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage,bathrooms_bedrooms_avg,price_category
8335,1,3495,1400,Washington,DC,38.9118,-77.0132,RentLingo,0,0,1,0,0,0,0,1,0,0,1,0,2.0,Alto
9192,0,5200,3127,Denver,CO,39.736,-104.9819,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,4.0,Alto
4946,1,1415,804,Laurel,MD,39.0976,-76.8614,RentLingo,1,0,1,0,0,0,0,0,1,1,1,0,1.0,Medio
2782,1,775,664,San Antonio,TX,29.4624,-98.5253,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Bajo
717,0,890,464,Austin,TX,30.3054,-97.7497,RentLingo,0,0,1,0,0,0,0,1,0,1,0,0,1.0,Bajo
2502,1,1421,650,Kent,WA,47.3866,-122.2109,RentDigs.com,0,0,0,0,0,0,0,1,0,0,0,0,1.0,Medio
4360,0,1349,764,Norfolk,VA,36.8532,-76.2902,RentDigs.com,0,0,0,0,0,1,0,1,0,0,0,1,1.0,Medio
4171,1,814,750,Raleigh,NC,35.823,-78.6438,RentDigs.com,0,1,0,1,0,0,0,0,0,1,0,0,1.0,Bajo
8082,1,1300,1286,Raleigh,NC,35.823,-78.6438,RentLingo,0,1,1,0,1,0,0,0,1,1,1,0,2.0,Medio
9013,0,1650,2100,Suwanee,GA,34.0648,-84.0849,RentDigs.com,0,0,0,0,0,0,0,1,0,0,0,0,3.5,Alto
395,1,1099,400,Tampa,FL,28.0076,-82.4792,RentLingo,0,0,0,0,0,0,0,1,0,0,1,0,1.5,Medio
7186,1,1480,1097,Cary,NC,35.7695,-78.7966,RentDigs.com,0,0,0,0,0,0,0,0,0,1,0,0,2.0,Alto
9072,1,3000,2281,Holly Hill,FL,29.2364,-81.0578,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,3.0,Alto
4492,1,698,775,Hampton,VA,37.0451,-76.3664,RentLingo,0,0,1,0,0,0,0,0,1,1,1,0,1.0,Bajo
1365,1,1165,550,Dallas,TX,32.8212,-96.7853,RentLingo,1,0,1,0,1,0,1,1,1,1,1,1,1.0,Medio
8799,1,1599,1750,Saint Johns,FL,30.0912,-81.6257,RentLingo,0,0,1,1,1,0,0,0,0,0,1,0,3.0,Alto
5917,1,848,900,Sioux Falls,SD,43.5329,-96.7265,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Bajo
4968,1,650,806,Manhattan,KS,39.1984,-96.6052,RentLingo,0,0,1,0,0,0,0,0,0,0,1,0,1.5,Bajo
2914,1,850,674,Spokane Valley,WA,47.6485,-117.2657,RentLingo,0,0,1,0,0,0,0,0,0,1,0,0,1.5,Bajo
5644,0,1158,875,New London,CT,41.3498,-72.1062,RentDigs.com,0,0,0,0,0,1,0,1,0,1,0,1,1.5,Medio
3766,0,1438,725,Plainfield,NJ,40.6277,-74.4334,RentDigs.com,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Medio
3440,1,1335,701,Salem,OR,44.9545,-123.0072,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Medio
7357,1,1050,1118,UNK,UNK,39.8163,-98.5576,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Medio
6806,1,1435,1023,Manchester,CT,41.7773,-72.5249,RentDigs.com,0,1,0,0,0,0,0,0,0,0,1,0,2.0,Medio
2143,1,1417,622,Chicago,IL,41.8625,-87.6825,RentLingo,0,0,0,0,0,0,0,0,0,0,0,1,1.0,Medio
5104,1,1695,821,Bozeman,MT,45.6658,-111.1159,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Alto
5073,0,2048,820,Bellevue,WA,47.6156,-122.2109,RentDigs.com,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Alto
1571,1,702,570,Euless,TX,32.8255,-97.1039,RentDigs.com,0,0,0,0,0,0,0,1,0,1,0,0,1.0,Bajo
4079,1,2230,750,Lexington,MA,42.4616,-71.2644,RentLingo,0,0,0,0,0,0,1,1,0,1,0,0,1.0,Alto
1122,1,1805,522,Austin,TX,30.3054,-97.7497,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Alto
2786,0,1935,665,Los Angeles,CA,34.1236,-118.2878,RentDigs.com,0,0,0,1,0,0,0,1,0,1,0,0,1.0,Alto
2967,0,785,676,Dayton,OH,39.6136,-84.1617,RentDigs.com,0,0,1,0,0,0,0,1,1,0,0,1,1.0,Bajo
2504,0,1421,650,Kent,WA,47.3866,-122.2109,RentDigs.com,0,0,0,0,0,0,0,1,0,0,0,0,1.0,Medio
5988,0,1496,910,West Lafayette,IN,40.4969,-86.9659,RentLingo,0,0,1,0,1,0,0,1,0,0,1,0,3.0,Alto
7164,0,1694,1093,Denver,CO,39.8502,-104.9699,RentDigs.com,0,0,0,0,0,0,0,0,0,1,0,0,2.0,Alto
728,0,1100,468,Austin,TX,30.3054,-97.7497,RentLingo,0,0,1,0,0,0,0,1,0,1,0,0,1.0,Medio
7587,0,2140,1161,Kirkland,WA,47.7179,-122.2059,RentDigs.com,0,1,1,0,0,1,0,0,0,0,1,1,2.0,Alto
7543,1,1350,1150,Madison,TN,36.2643,-86.712,RentLingo,1,0,1,0,0,0,1,1,1,1,1,0,2.5,Medio
412,1,925,400,Austin,TX,30.3054,-97.7497,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,0.5,Bajo
5745,0,1495,890,Champaign,IL,40.1145,-88.2723,RentLingo,0,0,0,0,0,0,1,0,0,0,1,0,2.0,Alto
7668,1,1300,1182,Las Vegas,NV,36.1554,-115.1733,RentLingo,0,0,1,1,1,0,0,0,0,0,1,0,2.5,Medio
825,0,859,487,Austin,TX,30.3054,-97.7497,RentLingo,0,0,0,0,0,1,0,1,0,1,0,0,1.0,Bajo
3267,0,2034,700,Glendale,CA,34.1672,-118.2671,RentDigs.com,0,0,0,0,0,0,0,0,1,1,0,0,1.0,Alto
3974,1,1273,741,Lanham,MD,38.9597,-76.8553,RentLingo,1,0,1,0,0,0,1,1,1,1,1,0,1.0,Medio
8808,1,2900,1763,Cincinnati,OH,39.1054,-84.5022,RentDigs.com,0,0,0,1,0,1,0,0,1,0,0,1,2.0,Alto
8306,1,1583,1382,Euless,TX,32.8255,-97.1039,RentDigs.com,1,1,1,1,1,1,0,0,1,0,1,1,2.5,Alto
417,0,900,400,Austin,TX,30.3054,-97.7497,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Bajo
6748,0,1160,1012,Urbana,IL,40.1171,-88.1889,RentLingo,1,0,1,0,1,0,1,1,1,0,1,1,2.0,Medio
2082,1,1935,617,Kirkland,WA,47.6869,-122.1896,RentDigs.com,0,0,0,0,0,0,0,1,0,0,0,1,1.0,Alto
3373,0,940,700,Las Vegas,NV,36.2548,-115.5263,RentDigs.com,0,1,0,0,0,1,0,0,0,0,0,0,1.0,Bajo
5726,0,1095,886,Dallas,TX,32.7057,-96.8747,RentDigs.com,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Medio
4107,0,1525,750,Anaheim,CA,33.8323,-117.9079,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Alto
4380,0,1135,766,Sarasota,FL,27.4081,-82.5233,RentDigs.com,0,0,1,0,0,0,0,1,0,1,0,0,1.0,Medio
7723,0,1850,1195,Dallas,TX,32.8004,-96.7887,Other,0,0,0,0,0,1,0,1,1,1,0,0,2.0,Alto
1066,0,1305,515,Baltimore,MD,39.2946,-76.6235,RentDigs.com,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Medio
3913,1,980,736,Newport News,VA,37.1275,-76.5219,RentDigs.com,0,1,0,0,0,1,0,0,0,1,0,0,1.0,Bajo
5536,0,1152,861,San Antonio,TX,29.4624,-98.5253,RentLingo,0,0,1,0,0,0,0,0,0,0,0,0,1.0,Medio
8002,1,1305,1260,Jackson,WI,43.3199,-88.163,RentDigs.com,1,0,1,0,0,0,1,1,1,0,0,1,2.0,Medio
5387,1,1299,850,Orlando,FL,28.4951,-81.4553,RentLingo,0,0,1,0,0,0,0,1,1,1,1,0,1.0,Medio
5732,1,1875,888,Tukwila,WA,47.5259,-122.2857,RentLingo,0,0,1,1,0,0,0,1,1,1,1,0,2.0,Alto
2738,0,629,660,Toledo,OH,41.6023,-83.6297,Other,0,0,0,0,0,0,0,0,0,1,1,0,1.0,Bajo
5052,1,1025,817,Saint Louis,MO,38.6274,-90.304,RentLingo,0,0,0,0,0,0,0,1,0,0,0,0,1.5,Medio
4000,1,1465,744,Milwaukee,WI,43.0531,-87.9659,RentLingo,1,1,1,0,1,0,1,1,1,0,1,1,1.0,Medio
2427,1,1445,646,Portland,OR,45.5091,-122.6449,RentLingo,0,1,1,0,1,0,1,1,0,0,1,1,0.5,Medio
6833,1,979,1028,Raleigh,NC,35.823,-78.6438,RentDigs.com,0,1,1,1,0,1,0,0,1,1,1,0,2.0,Bajo
1687,0,1650,583,Los Angeles,CA,34.0291,-118.3543,RentDigs.com,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Alto
851,0,790,490,Champaign,IL,40.1145,-88.2723,RentLingo,0,0,1,0,0,0,0,1,1,0,0,0,1.5,Bajo
6303,1,825,950,Durham,NC,35.9907,-78.9074,RentLingo,0,0,0,0,0,0,0,1,1,0,1,0,1.5,Bajo
5878,1,1250,900,Portland,OR,45.5091,-122.6449,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Medio
8527,1,1850,1500,Columbus,OH,39.9974,-82.9829,RentLingo,0,0,1,0,0,0,0,1,0,0,1,0,3.0,Alto
2839,1,875,669,Omaha,NE,41.2562,-96.0404,RentLingo,1,0,1,0,1,0,1,1,0,0,1,0,1.0,Bajo
4611,1,585,784,Henderson,KY,37.8244,-87.5556,RentLingo,0,0,1,0,0,0,0,1,1,0,1,1,1.5,Bajo
2489,1,1565,650,Long Beach,CA,33.8288,-118.1827,RentDigs.com,0,0,0,0,0,1,0,1,0,1,1,1,1.0,Alto
6905,0,2135,1043,Newcastle,WA,47.4831,-122.1298,RentDigs.com,0,0,0,0,0,1,0,1,0,1,0,0,2.0,Alto
7390,0,2395,1123,Fulton,MD,39.1527,-76.9306,RentDigs.com,0,0,0,0,0,1,0,0,0,1,0,0,2.0,Alto
2849,0,1095,670,Austin,TX,30.3054,-97.7497,RentLingo,0,0,0,0,0,0,0,0,0,1,0,0,1.0,Medio
6665,0,990,1000,Mukwonago,WI,42.8658,-88.3371,RentLingo,0,0,1,0,0,0,0,1,0,0,1,0,1.5,Bajo
5881,0,1214,900,Galveston,TX,29.2828,-94.8253,Other,0,0,0,0,0,0,0,0,0,1,1,0,2.0,Medio
4452,0,955,773,Cincinnati,OH,39.05,-84.3439,RentDigs.com,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Bajo
7421,0,2295,1126,Madison,WI,43.0724,-89.4003,RentLingo,0,0,1,0,0,0,0,1,0,0,1,1,2.5,Alto
6484,1,855,976,Des Moines,IA,41.5927,-93.6276,RentLingo,1,1,1,1,1,0,0,1,1,1,1,0,2.0,Bajo
2479,1,1878,650,Martinez,CA,37.9913,-122.1643,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Alto
6617,1,1795,1000,Chicago,IL,41.8625,-87.6825,RentLingo,0,0,1,0,0,0,0,0,0,0,1,0,2.0,Alto
2141,1,2000,622,Framingham,MA,42.2919,-71.4269,RentLingo,0,0,0,0,0,0,0,1,1,1,1,1,1.0,Alto
5188,1,1970,830,Wayne,NJ,40.9472,-74.2427,RentDigs.com,1,0,1,1,0,1,1,1,1,1,1,0,1.0,Alto
2744,0,1583,661,Mercer Island,WA,47.5632,-122.2265,RentDigs.com,0,0,0,0,0,1,0,0,0,0,0,0,1.5,Alto
7253,0,1099,1100,Kernersville,NC,36.1147,-80.0915,RentDigs.com,0,1,0,1,0,1,1,1,0,1,0,1,2.0,Medio
3506,1,2950,707,Oakland,CA,37.7904,-122.2151,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Alto
1679,1,900,581,Moorhead,MN,46.8901,-96.7447,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Bajo
4249,1,680,753,Independence,MO,39.0805,-94.3997,RentLingo,1,0,1,1,0,0,0,1,0,0,1,0,1.0,Bajo
3147,1,850,690,De Soto,KS,38.9679,-94.9654,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Bajo
8130,1,1995,1300,Buffalo,NY,42.9112,-78.8171,RentLingo,1,0,1,0,0,0,1,0,0,0,1,1,2.0,Alto
7004,1,2966,1060,Quincy,MA,42.2517,-71.0162,RentDigs.com,0,0,0,0,0,1,1,1,1,0,0,0,2.0,Alto
580,0,1344,436,Framingham,MA,42.2919,-71.4269,Other,1,0,0,0,0,1,0,0,0,0,0,0,1.0,Medio
4070,1,3825,750,New York,NY,40.7247,-73.9545,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Alto
3343,1,1045,700,Villa Park,IL,41.8787,-87.9798,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Medio
7404,0,825,1124,Minot,ND,48.2469,-101.3017,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Bajo
3672,0,1695,720,Long Beach,CA,33.7815,-118.1934,RentDigs.com,0,0,0,0,0,0,0,1,0,0,0,0,1.5,Alto
559,0,800,430,Austin,TX,30.3054,-97.7497,RentLingo,0,0,1,0,0,0,0,1,0,1,0,0,1.5,Bajo
5237,0,1710,834,Covina,CA,34.092,-117.8844,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Alto
7805,0,925,1200,Silverton,OR,44.8956,-122.5661,Other,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Bajo
512,1,1250,420,Chicago,IL,41.8625,-87.6825,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Medio
1081,0,974,516,Austin,TX,30.3315,-97.6645,RentLingo,0,0,1,0,0,0,0,1,0,1,0,0,1.0,Bajo
1664,1,950,580,Villa Park,IL,41.8787,-87.9798,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Bajo
1931,1,645,600,Ames,IA,42.0259,-93.6516,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Bajo
8927,1,2200,1929,Milan,IL,41.4039,-90.5777,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,2.5,Alto
1150,1,1125,525,Portland,OR,45.5091,-122.6449,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Medio
2838,1,1026,669,Durham,NC,35.9907,-78.9074,RentLingo,0,0,1,0,0,0,0,1,1,0,0,1,1.5,Medio
5949,0,874,901,Natchitoches,LA,31.7872,-93.1282,RentDigs.com,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Bajo
8308,1,1650,1384,Gardendale,AL,33.6683,-86.8252,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,2.5,Alto
5177,1,1395,828,Port Saint Lucie,FL,27.3071,-80.4554,RentDigs.com,0,0,1,0,0,0,0,1,0,1,0,0,1.0,Medio
830,1,1570,488,Washington,DC,38.9348,-77.059,Other,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Alto
8311,0,1800,1385,Boca Raton,FL,26.3673,-80.1526,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Alto
4752,0,940,797,Edmond,OK,35.6217,-97.4702,RentDigs.com,0,0,0,0,0,1,0,1,0,1,0,0,1.0,Bajo
8978,0,2100,2021,Bradenton,FL,27.4716,-82.5697,RentLingo,0,0,0,0,0,1,0,0,0,1,0,0,2.0,Alto
635,0,1345,450,Fontana,CA,34.0985,-117.466,RentLingo,0,0,0,0,0,0,0,0,0,1,0,0,1.0,Medio
4465,1,850,774,Corpus Christi,TX,27.7332,-97.4058,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Bajo
6799,1,1338,1022,Forest Lake,MN,45.2764,-92.9901,RentLingo,0,0,0,0,0,0,0,1,0,0,0,0,2.0,Medio
7987,1,1055,1254,Durham,NC,35.9907,-78.9074,RentDigs.com,0,0,0,1,0,1,0,0,0,1,0,0,2.0,Medio
7079,0,1765,1075,Hyattsville,MD,38.9993,-76.975,RentDigs.com,0,0,1,0,0,1,0,1,0,0,0,1,2.0,Alto
6966,0,885,1050,Barberton,OH,41.0186,-81.6218,RentDigs.com,0,0,0,0,0,0,1,0,0,0,0,0,2.0,Bajo
4142,1,995,750,Austell,GA,33.8013,-84.5965,RentLingo,0,0,1,0,0,0,0,0,1,1,1,0,1.0,Bajo
7027,0,956,1063,Greenville,NC,35.6264,-77.4386,RentDigs.com,0,0,1,0,0,0,0,0,0,0,0,0,2.0,Bajo
876,0,1325,497,Austin,TX,30.3054,-97.7497,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Medio
4869,0,895,800,Edmond,OK,35.6982,-97.4325,RentDigs.com,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Bajo
5315,1,3191,845,Jersey City,NJ,40.722,-74.0644,RentDigs.com,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Alto
5222,1,1445,833,Portland,OR,45.6037,-122.6756,RentLingo,1,0,1,1,1,0,0,1,1,1,1,0,1.0,Medio
4,0,1695,190,San Francisco,CA,37.7599,-122.4379,RentLingo,0,0,0,0,0,0,0,0,0,0,1,0,0.5,Alto
3051,0,1615,682,Brea,CA,33.9299,-117.8849,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Alto
5691,1,825,880,Tulsa,OK,36.116,-95.9281,RentLingo,1,1,1,1,1,0,1,1,1,1,1,0,1.0,Bajo
3124,1,1762,689,Kent,WA,47.3907,-122.2626,RentDigs.com,1,1,1,1,0,1,1,0,1,1,1,1,1.0,Alto
2491,0,1505,650,Los Angeles,CA,34.0372,-118.2972,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Alto
3854,1,1800,731,Lexington,KY,38.0172,-84.4931,RentLingo,1,1,1,0,1,0,1,1,1,1,1,1,1.5,Alto
4777,0,1995,800,Minneapolis,MN,44.9855,-93.3023,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Alto
7509,1,1552,1142,Colorado Springs,CO,38.9002,-104.7019,RentDigs.com,0,1,0,0,0,0,0,0,0,1,0,0,2.0,Alto
6457,1,1950,975,Philadelphia,PA,40.0054,-75.1415,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Alto
6293,1,933,950,Pasadena,TX,29.6803,-95.1845,RentLingo,0,0,0,0,0,0,0,1,0,1,0,0,1.5,Bajo
1148,1,1175,525,Overland Park,KS,38.9259,-94.6916,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Medio
574,0,1645,434,Austin,TX,30.3054,-97.7497,RentLingo,0,0,1,0,0,0,0,1,0,1,0,0,1.5,Alto
3769,1,1270,725,Manchester,NH,42.9833,-71.4574,RentLingo,1,1,1,0,0,0,1,1,1,1,1,0,1.0,Medio
4146,1,982,750,New London,CT,41.3498,-72.1062,RentDigs.com,0,0,0,0,0,1,0,1,0,1,0,1,1.5,Bajo
853,1,1365,491,Hasbrouck Heights,NJ,40.8625,-74.0748,RentDigs.com,0,0,0,0,0,0,0,1,0,0,0,0,1.0,Medio
5919,0,825,900,Grand Rapids,MI,42.9497,-85.6417,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Bajo
6614,0,1880,1000,UNK,UNK,39.8163,-98.5576,RentLingo,0,0,0,0,0,0,0,0,0,1,0,1,1.5,Alto
6002,0,1159,912,Bedford,TX,32.8525,-97.1399,RentDigs.com,0,0,0,0,0,1,0,1,0,0,0,0,1.5,Medio
4495,0,1526,776,Mount Laurel,NJ,39.9478,-74.9117,RentDigs.com,0,1,0,0,0,1,0,0,1,1,0,0,1.0,Alto
8173,0,1611,1312,Denver,CO,39.6821,-104.8846,RentDigs.com,0,0,0,0,0,0,0,0,0,1,0,0,2.0,Alto
6655,0,1100,1000,Essex Junction,VT,44.5024,-73.0892,Other,0,0,0,0,0,0,0,1,0,0,1,0,1.0,Medio
2368,1,845,640,Sartell,MN,45.6208,-94.2092,RentLingo,0,0,1,0,0,0,0,1,1,1,1,0,1.0,Bajo
4780,1,1950,800,San Diego,CA,32.7876,-117.1265,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Alto
7992,1,1700,1256,Odenton,MD,39.0747,-76.7017,RentDigs.com,0,1,1,1,0,1,0,0,1,1,0,0,2.5,Alto
2950,1,850,675,Wasilla,AK,61.594,-149.4124,RentLingo,0,0,1,0,0,0,0,0,0,0,0,0,1.0,Bajo
5625,0,2495,875,Washington,DC,38.9118,-77.0132,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Alto
6971,1,1450,1051,Plano,TX,33.0476,-96.7467,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Medio
8716,0,4395,1650,Rye,NY,40.9842,-73.6899,RentLingo,0,0,1,0,0,0,0,0,0,0,0,0,2.5,Alto
1841,0,1295,600,Madison,WI,43.0724,-89.4003,RentLingo,1,1,1,0,1,0,1,1,1,0,1,1,1.0,Medio
5986,0,1887,910,Renton,WA,47.4457,-122.1407,RentDigs.com,0,0,0,0,0,0,0,1,0,0,0,1,2.0,Alto
537,0,905,425,Austin,TX,30.3054,-97.7497,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,0.5,Bajo
2806,0,3444,667,San Francisco,CA,37.7599,-122.4379,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Alto
5801,0,1349,898,Las Vegas,NV,36.1132,-115.2754,RentDigs.com,0,0,0,0,0,1,0,1,0,0,0,0,1.0,Medio
5596,1,1095,870,Omaha,NE,41.2546,-96.2265,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Medio
7206,1,2799,1100,Bellevue,WA,47.5988,-122.1507,RentLingo,0,0,1,0,0,0,0,0,0,0,1,0,2.0,Alto
7343,0,1630,1115,Cherry Hill,NJ,39.905,-74.9965,RentDigs.com,0,0,0,0,0,0,0,1,0,1,0,1,2.0,Alto
7560,1,795,1152,Henderson,TX,32.0391,-94.8859,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,2.5,Bajo
8096,1,1629,1291,Auburn,WA,47.3002,-122.2168,RentLingo,1,0,1,0,1,0,1,1,1,1,1,1,2.5,Alto
784,1,535,478,Greensboro,NC,36.0723,-79.8196,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Bajo
1409,1,600,550,Toledo,OH,41.6675,-83.5837,RentLingo,0,0,1,0,0,0,0,1,0,1,1,0,1.5,Bajo
154,0,600,250,Dunwoody,GA,33.9369,-84.306,RentLingo,0,0,0,0,0,0,0,0,0,1,0,0,1.0,Bajo
7806,1,921,1200,Portage,IN,41.5846,-87.1747,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Bajo
3009,0,1227,680,Lynnwood,WA,47.8616,-122.2729,RentDigs.com,1,0,1,0,0,1,0,1,0,0,0,1,1.0,Medio
1686,1,2085,583,Seattle,WA,47.616,-122.3275,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Alto
4014,1,1910,745,Boulder,CO,40.0213,-105.2552,RentLingo,0,0,1,1,0,0,1,1,1,0,1,1,1.5,Alto
7455,1,895,1132,Norman,OK,35.2441,-97.4144,RentDigs.com,0,1,0,1,0,1,0,0,0,1,0,0,2.0,Bajo
3863,1,1695,732,Seattle,WA,47.616,-122.3275,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Alto
2733,0,740,660,Sioux Falls,SD,43.5329,-96.7265,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Bajo
1895,0,815,600,Durham,NC,35.9907,-78.9074,RentDigs.com,0,0,0,0,0,1,0,0,0,1,0,0,1.0,Bajo
5442,1,825,850,Pontiac,MI,42.6465,-83.2861,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Bajo
569,1,3095,432,San Francisco,CA,37.7599,-122.4379,RentLingo,0,0,1,0,0,0,0,0,0,0,1,0,1.0,Alto
6709,0,1460,1004,Hyattsville,MD,38.9993,-76.975,RentDigs.com,0,0,0,0,0,0,0,1,0,0,0,0,1.5,Medio
5854,0,1525,900,Baltimore,MD,39.2946,-76.6235,RentDigs.com,0,0,0,0,0,0,0,0,0,0,1,0,1.5,Alto
1816,1,1742,600,San Diego,CA,32.7876,-117.1265,RentLingo,0,0,0,0,0,0,0,1,0,0,0,0,1.0,Alto
8319,1,1499,1388,Cary,NC,35.7876,-78.781,RentDigs.com,1,1,1,1,1,1,1,1,1,0,1,0,2.5,Alto
3394,1,839,700,Cincinnati,OH,39.1679,-84.4933,RentLingo,1,0,0,0,0,0,0,1,1,0,1,0,1.5,Bajo
3327,0,1105,700,Austin,TX,30.3054,-97.7497,RentLingo,0,0,0,0,0,1,0,0,0,1,0,0,1.0,Medio
9220,0,3195,4000,Kalamazoo,MI,42.2837,-85.5793,RentLingo,0,0,1,0,0,0,0,1,0,0,1,0,7.0,Alto
6102,0,700,925,Euclid,OH,41.6077,-81.5066,RentDigs.com,0,0,0,0,0,0,0,1,0,0,0,1,1.5,Bajo
2975,1,900,677,Austin,TX,30.3054,-97.7497,RentLingo,0,0,1,0,0,0,0,0,0,1,1,0,1.0,Bajo
980,1,495,500,Kansas City,MO,39.0744,-94.5521,RentLingo,1,0,0,0,0,0,0,1,0,0,1,0,1.5,Bajo
190,1,700,290,Minneapolis,MN,44.9855,-93.3023,RentLingo,1,0,0,0,0,0,1,1,1,0,1,0,1.0,Bajo
5088,1,1220,820,Denver,CO,39.6904,-105.0901,RentDigs.com,0,0,0,0,0,0,0,1,0,0,0,1,1.5,Medio
699,1,1135,459,Baltimore,MD,39.3191,-76.6126,RentLingo,0,0,0,0,0,0,0,0,0,1,0,0,1.5,Medio
9012,1,1875,2100,Lincoln,NE,40.8062,-96.6778,RentLingo,0,1,1,0,1,0,0,1,1,1,1,0,2.5,Alto
606,1,1295,445,Portland,OR,45.5091,-122.6449,RentLingo,1,1,1,0,1,0,0,1,0,0,1,1,0.5,Medio
301,1,875,360,Salem,OR,44.9545,-123.0072,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Bajo
3420,0,700,700,Owasso,OK,36.2801,-95.8481,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Bajo
9054,1,430,2214,Pendleton,SC,34.6464,-82.7686,RentLingo,0,0,1,0,1,0,0,1,1,1,1,0,3.5,Bajo
1060,1,1745,514,Milford,CT,41.2318,-73.0586,RentLingo,0,0,1,0,0,0,1,1,0,0,1,0,1.0,Alto
3444,1,914,701,Cary,NC,35.7876,-78.781,RentDigs.com,1,1,1,1,1,1,1,1,1,0,1,0,1.0,Bajo
1069,1,1120,515,Bloomington,IN,39.1471,-86.5136,RentLingo,1,0,1,0,1,0,1,1,1,0,1,0,1.5,Medio
2205,1,795,625,Omaha,NE,41.2562,-96.0404,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Bajo
7339,0,1400,1114,Cincinnati,OH,39.1679,-84.4933,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Medio
8208,1,1375,1325,UNK,UNK,39.8163,-98.5576,RentLingo,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Medio
7679,0,1880,1185,Sarasota,FL,27.2829,-82.475,RentDigs.com,0,0,0,0,0,0,1,1,1,0,0,1,2.0,Alto
